path,category,title,use,inspection,sections
deployment/evidence/phase-2-published-dae5f7a/qualification-upgrade-integration/all-docker-upgrade.json,Review or evidence,all-docker-upgrade,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: application, status, project, profile, acceptedRelease, workingTree, baseGitRevision, artifact, before, after, releaseB, releaseInventories, checks, prerequisiteExceptions, baseline, imageMirrors, registryTransport, limits"
deployment/evidence/phase-2-published-dae5f7a/release-manifest.json,Review or evidence,release-manifest,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, sourceRevision, architectures, platform, images, qualification, applicationEvidence, evidence, files"
deployment/google-proof/README.md,Runbook or implementation reference,Google DWD credential proof,Existing tool instructions; no mandate to run them,Structure and source/status scan,Configuration; Procedure; Repeatable checks
deployment/images/README.md,Runbook or implementation reference,Phase 1 application images,Existing tool instructions; no mandate to run them,Structure and source/status scan,
deployment/implementation-status.md,Runbook or implementation reference,Phase 1 closeout status,Existing tool instructions; no mandate to run them,Structure and source/status scan,Acceptance matrix; Code and documentation cleanup; Phase 2 boundary
deployment/installer/HOSTED-KUBERNETES-TEST.md,Runbook or implementation reference,Hosted Kubernetes installation test,Existing tool instructions; no mandate to run them,Structure and source/status scan,Prerequisites and limits; Verify the published release; Prepare Kind and storage; Prepare credentials and exact answers; Validate answers without installation; Run the published installer
deployment/installer/HOSTED-VALIDATION.md,Runbook or implementation reference,Hosted installer validation,Existing tool instructions; no mandate to run them,Structure and source/status scan,Public entry; All-Docker; Hybrid; Kubernetes; Defects found and corrected; Laboratory boundaries; Retained evidence and cleanup
deployment/installer/HOSTED.md,Runbook or implementation reference,Install from a published release,Existing tool instructions; no mandate to run them,Structure and source/status scan,"Guided installation; Current candidate testing; Installation methods; Repeat, resume, and inspect; Automated testing; Verify without installing; Trust and dependency sources; Startup activity; Guided Google setup and administrator enrollment; Update an installation; Uninstall application services"
deployment/installer/PHASE-2.md,Runbook or implementation reference,Phase 2 installation,Existing tool instructions; no mandate to run them,Structure and source/status scan,Protected answers; Enrollment and readiness; Image identity; Upgrade from Phase 1; Upgrade qualification; Clean all-Docker installer qualification; Clean Kubernetes installer qualification; Distributed hybrid installer qualification; Profile-qualified prereleases
deployment/installer/README.md,Runbook or implementation reference,Phase 1 installer,Existing tool instructions; no mandate to run them,Structure and source/status scan,Qualified installation platforms; Release trust; State and recovery; Upgrade and lifecycle; Hybrid worker hosts; Reproduce the isolated lifecycle fixture; Prepared hybrid and Kubernetes lifecycle fixtures
deployment/installer/fonts/LICENSE.txt,License,LICENSE,Legal reference,License indexed; not product scope,
deployment/kestra/README.md,Runbook or implementation reference,CC-5 Kestra qualification,Existing tool instructions; no mandate to run them,Structure and source/status scan,Runtime inventory; Topology; Secret formats; Configuration renderer; CC-11 worker seam; Synthetic restart; Installation policy; Database recovery probe
deployment/kestra/RESEARCH.md,Runbook or implementation reference,CC-5 Kestra qualification research,Existing tool instructions; no mandate to run them,Structure and source/status scan,Recommended qualification target; Edition and license; Supported topology decision; Authentication and first startup; Runtime settings and connectivity; Telemetry policy; Restart persistence and synthetic execution; Unresolved qualification items
deployment/kubernetes/README.md,Runbook or implementation reference,Kubernetes profile,Existing tool instructions; no mandate to run them,Structure and source/status scan,Prerequisites; Operator inputs; Secrets and Kestra; Render and install; Storage and service exposure; Isolated network qualification; Rescheduling evidence; Qualification boundary; Synthetic workload adapter; Isolated certificate fault qualification
deployment/operations/PHASE-3.md,Runbook or implementation reference,Phase 3 recovery and erasure checklist,Existing tool instructions; no mandate to run them,Structure and source/status scan,Inventory before backup; Interrupted restore; Operator access recovery; Credential review and target release; Erasure inventory; Acceptance record
deployment/operations/README.md,Runbook or implementation reference,Foundation backup and restore,Existing tool instructions; no mandate to run them,Structure and source/status scan,Inventory and consistency; Prerequisites and commands; Isolated restore and release; Library seam and validation; Failure reasons
deployment/postgres/README.md,Runbook or implementation reference,PostgreSQL foundation,Existing tool instructions; no mandate to run them,Structure and source/status scan,Secret-file encoding; Ownership and commands; External operators; Migration and readiness contract; Foundational metadata; Primary sources
deployment/profiles/all-docker/README.md,Runbook or implementation reference,All-Docker profile,Existing tool instructions; no mandate to run them,Structure and source/status scan,
deployment/profiles/hybrid/README.md,Runbook or implementation reference,Hybrid profile,Existing tool instructions; no mandate to run them,Structure and source/status scan,Supported placement matrix; Prepare and render; Readiness contract; Bounded runtime qualification; Repeated preparation and API replicas
deployment/qualification/README.md,Runbook or implementation reference,Synthetic fault qualification,Existing tool instructions; no mandate to run them,Structure and source/status scan,Required profile matrix; Execute a prepared fixture; Bounded storage capacity; Complete all-Docker capacity fault; Explicit application image inventory; Candidate workflow capacity gate
deployment/redis/README.md,Runbook or implementation reference,Redis foundation,Existing tool instructions; no mandate to run them,Structure and source/status scan,Configuration; Persistence and memory; Sources
deployment/release/README.md,Runbook or implementation reference,Release verification,Existing tool instructions; no mandate to run them,Structure and source/status scan,Candidate and release gates; Phase 2 candidate; Extracted bundle qualification; Profile-qualified assembly; Phase 3 candidate preparation
deployment/storage/README.md,Runbook or implementation reference,Artifact storage,Existing tool instructions; no mandate to run them,Structure and source/status scan,Contract; Publication and recovery; Cleanup; Filesystem requirements; Verification
deployment/storage/cross-host.md,Runbook or implementation reference,Two-host shared-storage qualification,Existing tool instructions; no mandate to run them,Structure and source/status scan,Prerequisites; Publication and read; Fault evidence
docs/README.md,Documentation control,Documentation start here,Current task routing and gap status; no implied feature approval,Written or replaced in this audit,Read for the current task; What controls a decision; Format and location; Small workflow format; <User task>; User and outcome; Interaction; Permissions and failures; Examples; Exclusions and open decisions; Completion; Git and Jira; Why this structure exists
docs/archive/README.md,Historical source,Archive,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,specs/; architecture/; ux/; research/; audits/; wayfinder/
docs/archive/architecture/2026-07-22-campus-commander-architecture.md,Historical source,Campus Commander — Architecture & Jobs Pipeline Design,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,1. Approved Tech Stack; 2. Core Architectural Principles; 3. Jobs Pipeline Architecture (File-Driven Pattern); Directory Structure (Kestea Volume Mount); Execution Phases; Phase 1: Ingestion (Client → NestJS); Phase 2: Orchestration (Kestra → NestJS); Phase 3: Execution (Kestra Parallel Loop); Phase 4: Consolidation & Audit; 4. Scaling Strategy & Constraints; 5. Monorepo & Deployment Structure; 6. Key Decisions Log
docs/archive/architecture/planning-review-topics.md,Historical source,Campus Commander Planning Review Topics,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,"Desired Outcome; 1. Reconcile the Existing Documents; 2. Deployment Model and Supported Environments; 3. Security Architecture and Trust Boundaries; 4. Google OAuth and Workspace Bootstrap; 5. Job Execution Model; 6. Preview, Selection, and Bulk-Action Safety; 7. Quota and Rate-Limit Coordination; 8. Sync and Cache Correctness; 9. Data Model and Database Design; 10. Import and Export Correctness; 11. Persistence, Retention, and Privacy; 12. Backup, Restore, Upgrade, and Disaster Recovery; 13. Observability and Operations; 14. Capacity and Performance Model; 15. Testing and Acceptance Gates; 16. Implementation Sequencing; Suggested Order for the Next Planning Session; Definition of “Implementation Ready”; 17. Resolved Decisions (Decision Record); 17.1 Worker Topology; 17.2 Job Chunker; 17.3 Step Authoring Model; 17.4 Shared Types (`libs/shared`); 17.5 Auth Architecture (Architecture A); 17.6 TLS / Certificate Strategy; 17.7 RBAC Model; 17.8 Selection Model; 17.9 Quota Strategy; 17.10 Cancellation Model; 17.11 File Archive Model; 17.12 DWD Delegation Model; 17.13 Server-to-Client Signaling; 17.14 Full Entity Sync Consistency; 17.15 Job Scheduling and Cache Sync Lock; 17.16 Local Logging and Audit Fallback; 17.17 Grid Stack; 17.18 UI Design Guide"
docs/archive/audits/2026-09-03-portfolio-consistency-audit.md,Historical source,Portfolio Consistency Audit — 2026-09-03,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,1. Scope-list sweep; 2. Open-question wiring (05 ↔ 06); 3. Truth-lint sweep (portfolio + design-truth docs); 4. Board-name reconciliation (design review ↔ prototype-map); Verdict
docs/archive/research/admin-sdk-gap-analysis.md,Historical source,"Admin SDK Deep Dive — API Surface, Coverage, and Opportunities",Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,"1. What Campus Commander addresses today; 2. Two scope corrections (action required); 3. The full Admin SDK surface (beyond our five areas); 3.1 Directory API resources we do not touch; 3.2 Directory API corrections and constraints on covered surfaces; 3.3 Reports API (Admin SDK `reports_v1`); 3.4 Chrome Management API (full v1 surface); 3.5 Chrome Policy API (`chromepolicy.googleapis.com`); 3.6 Adjacent Admin SDK APIs; 3.7 Cloud Identity API (not Admin SDK, adjacent); 4. Opportunity analysis; Tier 1 — high fit, natural extension of v1; Tier 2 — major capability areas (spec-2 candidates); Tier 3 — noted, not recommended now; 5. Feasibility constraints that shape these choices; 6. Disposition"
docs/archive/research/google-api-quotas.md,Historical source,"Google API Quotas for Workspace Sync (Directory, Groups Settings, Chrome Management)",Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,"1. Admin SDK Directory API (`admin.googleapis.com`); 2. Groups Settings API (`groupssettings.googleapis.com`); 3. Chrome Management API (`chromemanagement.googleapis.com`, Telemetry); 4. 429 / quota-exceeded semantics and backoff; 5. Quota-increase mechanics; Practical takeaways for sync pacing"
docs/archive/specs/2026-07-07-core-entity-management-design.md,Historical source,Campus Commander — Spec 1: Core Entity Management,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,Product Overview; Deployment & Tenancy Model; Authentication & Authorization; Tech Stack; Deployment & Install Experience; Google Workspace Bootstrapping; Chip Filter / Grid UI; Grid Stack; Natural Language Filtering; Bulk Action Safety; Import / Export / Create (applies to all entity types); Per-Entity Design; Users; Devices (ChromeOS); Groups; OrgUnits; Classroom — SHELVED; Sync & Freshness Strategy; Standardized Execution / Jobs Pipeline; Deferred / Explicitly Out of Scope for v1
docs/archive/ux/design-review-2026-09-02.md,Historical source,Campus Commander — Full Design Review and Improvement Plan,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,"1. Systemic findings; P0 — Spec and API truth violations; P1 — Cross-screen consistency; P2 — Layout and visual system; 2. Screen-by-screen notes; 3. Formal work list; Gate decisions (PM-owned, blocking where noted); Work Package A — Blocking truth and layout fixes; Work Package B — Journey slice: suspend a user; Work Package C — Journey slice: import users; Work Package D — Backlog after the first walkthrough; Definition of done for the file; 4. What is already right"
docs/archive/ux/feature-review-notes-2026-09-03.md,Historical source,Feature Review — Raw Brain Dumps (2026-09-03),Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,"Dumps; Dump 1 — In-grid batch edit mode (main grid views); Dump 4 — Google Admin Console chip/filter component; Dump 2 — ""Update device"" bulk action for devices; Dump 3 — Round-trip export/import (edit in spreadsheet)"
docs/archive/ux/ui-design-guide.md,Historical source,Campus Commander — UI Design Guide,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,1. Audience; 2. Design Principles; 3. Brand; 4. Layout & App Shell; Left navigation panel; Header (main column only); Footer (full width); Main content area; 5. Color System; Surfaces (neutral scale); Accent and text; Semantic colors; 6. Typography; 7. Density & Spacing; 8. Theming Architecture; 9. Grid Page Anatomy; 10. Component Conventions; 11. Safety Patterns; 12. States; 13. Reference Map; 14. Open Items; 15. Implementation Notes
docs/archive/wayfinder/map.md,Historical source,Map: Sync & Freshness Strategy + Jobs Pipeline <!-- wayfinder:map -->,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,Destination; Notes; Decisions so far; Not yet specified; Out of scope
docs/archive/wayfinder/tickets/001-sync-architecture-baseline.md,Historical source,Question,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,Resolution
docs/archive/wayfinder/tickets/002-reconstruct-sync-design-detail.md,Historical source,Question,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,Resolution
docs/archive/wayfinder/tickets/003-quota-pacing.md,Historical source,Question,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,Resolution
docs/archive/wayfinder/tickets/004-google-api-quota-research.md,Historical source,Question,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,Resolution
docs/archive/wayfinder/tickets/005-sync-bulk-write-interaction.md,Historical source,Question,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,Resolution
docs/archive/wayfinder/tickets/006-failure-observability-surface.md,Historical source,Question,Provenance only; not current execution,Structure indexed; relevant requirements and conflict passages inspected,Resolution
docs/current-work.md,Documentation control,Current work,Current task routing and gap status; no implied feature approval,"Updated for owner platform-access and UI decisions, 2026-09-17",Authorized now; Standing constraints; Development order after the reset; How to choose and finish a task; Implementation and historical status
docs/document-index.csv,Documentation control,Complete documentation file index,Current task routing and gap status; no implied feature approval,Written or replaced in this audit,
docs/portfolio/01-product-brief.md,Consolidated design,01 — Product Brief,Reference subject to owner corrections and workflow gaps,Structure indexed; relevant requirements and conflict passages inspected,What Campus Commander is; Audience and permissions; Scale and tenancy; Deployment choices; Initial product scope; Deferred scope and exclusions; Success criteria
docs/portfolio/02-domain-model.md,Consolidated design,02 — Domain Model,Reference subject to owner corrections and workflow gaps,Structure indexed; relevant requirements and conflict passages inspected,Glossary; Entity catalog; Users; Devices (ChromeOS); Groups; OrgUnits; Classroom — shelved; Identity and field rules; Import and export semantics; Bulk action safety rules; Google API quota facts; Owner brain dumps (2026-09-03) — new features pending design
docs/portfolio/03-architecture.md,Consolidated design,03 — Architecture,Reference subject to owner corrections and workflow gaps,Structure indexed; relevant requirements and conflict passages inspected,"Retained stack; Runtime responsibilities; Google connection and capabilities; Capability registry; Customer identity, data, and search; Permissions, selection, and preview; Jobs, steps, assignments, and operations; Dispatch and recovery; Redis job admission after backoff; Job-storage interface; Publication protocol; Synchronization and effective reads; Notifications; Deployment and installation; Operations, audit, and recovery; Repository boundaries; Appendix A — Google constraints and validation"
docs/portfolio/04-ux-ui-spec.md,Consolidated design,04 — UX/UI Spec,Reference subject to owner corrections and workflow gaps,"Updated for owner platform-access and UI decisions, 2026-09-17","Development milestones; 1. Audience; 2. Design principles; 3. Brand; 4. Layout and app shell; 5. Color system; Surfaces (neutral scale); Accent and text; Semantic colors; 6. Typography; 7. Density and spacing; 8. Theming architecture; 9. Grid page anatomy; 10. Component conventions; 11. Safety patterns; 12. States; 13. Optional language assistance; 14. Reference map; 15. Implementation notes; 16. Open items; 17. Prototype; 18. Design-system masters; 19. Drafts, previews, and result truth; 20. Search, reports, and setup acceptance"
docs/portfolio/05-decisions-and-open-questions.md,Consolidated design,05 — Decisions and Open Questions,Reference subject to owner corrections and workflow gaps,Structure indexed; relevant requirements and conflict passages inspected,"Decision process; Current decisions; Owner reset, 2026-09-17; Supersession map for earlier decision IDs; Open questions and validation register; Blocking the first executable slice; Blocking the jobs pipeline; Blocking bulk-action safety; Blocking sync correctness; Blocking the data model; Blocking import/export; Blocking security; Blocking operations; Additional review gates; Phase 1 implementation decisions; Use during execution"
docs/portfolio/06-work-breakdown.md,Consolidated design,06 — Work Breakdown,Reference subject to owner corrections and workflow gaps,Structure indexed; relevant requirements and conflict passages inspected,"How packages work; Delivery sequence; Phase 1 — Deployment foundation; Phase 2 — Authenticated application foundation; Phase 3 — Onboarding, customer settings, and platform users; Phase 4 — EntityCache, read mode; Phase 5 — JobService, write mode; Phase 6 — Device management and interaction acceptance; Phase 7 — Google Workspace user management; Phase 8 — Organizational unit management; Phase 9 — Groups and group membership; Phase 10 — Fleet Status and Report Dashboard; Release criteria shared by every phase; Track 0 — Foundation; P0.1 Workspace and release foundation — TODO; Track 1 — Contracts and data; P1.1 Shared contracts — TODO; P1.2 Database schema and migrations — TODO; Track 2 — Jobs and artifacts; P2.1 Job durability and admission design — TODO; P2.2 Job execution implementation — TODO; P2.3 Jobs and audit surface — TODO; P2.4 Job-storage interface and adapters — TODO; Track 3 — Google connection; P3.1 Credential proof and provider — TODO; P3.2 Setup wizard and resumable checks — TODO; P3.3 Connection health — TODO; Track 4 — Synchronization; P4.1 Collection refresh and reconciliation — TODO; Track 5 — Query and selection; P5.1 Entity query and cross-entity lookup — TODO; P5.2 Selection and preview freezing — TODO; Track 6 — Frontend and insight; P6.1 Shell and theming — TODO; P6.2 Entity grids — TODO; P6.3 Optional language assistance — TODO, deferred; P6.4 Inventory reports and insight — TODO; Track 7 — Mutations and editing; P7.1 Safety workflow — TODO; P7.2 Action catalog — TODO; P7.3 Draft editing and Update device — TODO; Track 8 — Import and export; P8.1 CSV export and baseline — TODO; P8.2 Reimport and conflict review — TODO; P8.3 Explicit create workflows — TODO; Track 9 — Security and operation; P9.1 Identity, permissions, and security boundary — TODO; P9.2 Installer and deployment packaging — TODO; P9.3 Observability, backup, and recovery — TODO; P9.4 Distributed deployment qualification — TODO; Track 10 — Device detail; P10.1 Remote commands — TODO; P10.2 Telemetry and battery history — TODO; Track 11 — Groups and OUs; P11.1 Groups and membership — TODO; P11.2 OUs — TODO; Track 12 — Interaction design; Qualification workloads and targets; Required failure evidence; Implementation ownership map"
docs/portfolio/07-issues-and-opportunities.md,Consolidated design,07 — Issues and Opportunities,Reference subject to owner corrections and workflow gaps,Structure indexed; relevant requirements and conflict passages inspected,"A. Documentation integrity issues (found during portfolio assembly); B. Missing requirements (gaps in the specs); C. Vague features (named but not specified); D. Earlier resolutions and their current disposition; E. Opportunities; F. API opportunity catalog (folded from the Admin SDK gap analysis); Tier 1 — not yet graduated; Tier 2 — major capability areas (Spec 2 candidates); Tier 3 — noted, not recommended now; Grooming rules; Review integration map; Remaining review blockers; Ten-phase development update"
docs/portfolio/README.md,Consolidated design,Product and engineering references,Reference subject to owner corrections and workflow gaps,Structure indexed; relevant requirements and conflict passages inspected,Reference map; Phase records; Source provenance
docs/portfolio/phase-1-jira-tasks.json,Historical task snapshot,phase-1-jira-tasks,Historical queue; do not execute,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, target, phase, publicationStatus, publicationBlocker, sourceDocuments, tasks, jiraDependencyLinks, publicationVerification"
docs/portfolio/phase-1-jira-tasks.md,Historical task snapshot,Phase 1 — Jira task backlog,Historical queue; do not execute,Structure and source/status scan,"Completion boundary; Task index; Execution guidance; Publication procedure; P1-T01 — Define and validate the Phase 1 deployment configuration contract; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T02 — Qualify the Kestra edition, runtime version, and deployment topology; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T03 — Build minimal frontend, API, and worker release images; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T04 — Bootstrap isolated application and Kestra databases; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T05 — Bootstrap Redis with explicit security and restart behavior; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T06 — Implement the local artifact storage foundation; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T07 — Qualify one shared artifact backend across separate worker hosts; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T08 — Run authenticated Kestra with independent workers and qualified internal storage; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T09 — Protect the startup page with HTTPS and installation bootstrap access; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T10 — Deliver the complete all-Docker installation profile; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T11 — Deliver the hybrid Docker and district-server installation profile; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T12 — Deliver the enterprise Kubernetes installation profile; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T13 — Deliver repeatable preflight, install, resume, and upgrade commands; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T14 — Restore the foundational state into an isolated installation; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T15 — Qualify restart, outage, and resource failure behavior across all profiles; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T16 — Publish verified Phase 1 release artifacts and gate profile regressions in CI; What to build; Acceptance criteria; Required evidence; Scope boundary; P1-T17 — Accept the Phase 1 release through operator walkthroughs; What to build; Acceptance criteria; Required evidence; Scope boundary"
docs/portfolio/phase-2-dependencies.md,Implementation or phase record,Phase 2 dependency qualification,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Remaining development advisory
docs/portfolio/phase-2-implementation.md,Implementation or phase record,Phase 2 implementation record,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Owner acceptance; Qualification status before owner acceptance; Previous qualification checkpoint (historical); Fourth published candidate (historical); Recovery and browser acceptance audit; Published installer verification and lifecycle; Scope and tickets; Release source preparation; First published candidate run; Second published candidate run; Third published candidate run; Kubernetes restore evidence correction; PostgreSQL connection observation correction; Authentication contract; Recovery and service credentials; Data and module ownership; Validation; September 12 profile qualification; Installer upgrade qualification; Screen-reader qualification; Hybrid upgrade and recovery qualification; Kubernetes upgrade and recovery qualification; Remaining release gates; Kubernetes CLI qualification and reader startup; Seventh candidate and Kubernetes CLI upgrade; Eighth candidate failures and continued qualification; Ninth candidate and distributed CLI upgrade; Distributed process faults and Docker network isolation; API restart readiness and focused Kestra diagnosis; Shared foundation recovery budget; Native operator CLI qualification; Published native CLI and all-Docker fault evidence; Published all-Docker fault qualification; Kubernetes authenticated process faults; Authenticated capacity and Kubernetes certificates; Published navigation failure and correction; Distributed hybrid capacity; Capacity image preparation failure; Kubernetes replica sessions and bounded capacity; Published capacity passes and Kubernetes backup diagnostics; Distributed hybrid certificate recovery; Published shutdown and connection failures; All-Docker authenticated certificate recovery; Nineteenth published candidate; Extracted candidate installation and resume; Extracted bundle routing and automated qualification; Profile-qualified release assembly; Twenty-first published candidate; Hosted profile-qualified installation; Extracted bundle project discovery; Hosted maintenance options; Development feedback duration; Administrator browser-profile recovery
docs/portfolio/phase-2-jira-tasks.json,Historical task snapshot,phase-2-jira-tasks,Historical queue; do not execute,JSON structure indexed; results not revalidated,"Top-level keys: epic, url, authorized, tasks"
docs/portfolio/phase-3-authorization.md,Implementation or phase record,Phase 3 authorization contracts,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Actions and resources; Presets and privileged changes; Invitation identity; School scope semantics; Database and concurrency boundary; Module ownership and qualification
docs/portfolio/phase-3-credential-lifecycle.md,Implementation or phase record,Phase 3 credential lifecycle,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Customer and generation contract; API contract; Encryption-key procedure; Interrupted rotation and missing keys; Local disconnect and provider revocation; Browser management; Qualification status
docs/portfolio/phase-3-current-plan.md,Superseded entry point,Historical Phase 3 plan entry point,Redirect only,Written or replaced in this audit,
docs/portfolio/phase-3-customer-settings.md,Implementation or phase record,Phase 3 customer settings,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Settings contract; Durable progress and revision history; Browser workflow; Validation
docs/portfolio/phase-3-delivery.md,Implementation or phase record,Phase 3 delivery qualification,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Current review delivery — 2026-09-17; Historical delivery requirements and evidence; Candidate assembly; Current validation; Required qualification; Signed laboratory workflow; Pinned Phase 2 upgrade source; Initial encryption key during upgrade; Signed image checkpoint; Candidate path correction; Published installation workflow qualification; Phase 2-to-3 upgrade qualification; Installed service recovery; Installed provider failures; Installed certificate failures; Installed capacity failure; Installed lifecycle and explicit erasure; Next laboratory candidate; Different-release guided update; All-Docker report inventory; Browser closure correction
docs/portfolio/phase-3-google-connection.md,Implementation or phase record,Phase 3 Google customer connection,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Credential and customer transaction; Recovery and cleanup; Browser onboarding; Coordinated background reads; Deployment configuration; Validation boundaries
docs/portfolio/phase-3-google-credentials.md,Implementation or phase record,Phase 3 Google credential decision,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Standing test authorization — 2026-09-17; Credential contract; Enabled capabilities; Revised acceptance gates; Evidence and limits
docs/portfolio/phase-3-google-health.md,Implementation or phase record,Phase 3 Google capability health,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Capability evidence; Durable observations and limits; Browser contract; Qualification status
docs/portfolio/phase-3-handoff.md,Implementation or phase record,Phase 3 handoff,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Deliverable; Delivery order; First delivery slice; Retained boundaries; Customer connection implementation
docs/portfolio/phase-3-hybrid.md,Implementation or phase record,Phase 3 hybrid qualification,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Installed workflow fixture; Remaining evidence; First hosted attempt; Shared-storage account correction; Delivered key-projection contract; Distributed credential checks; Passed installation checkpoint; Permission checks across API replicas; Passed distributed-renewal checkpoint; Passed replica-permission checkpoint; Pinned Phase 2 upgrade fixture; Passed Phase 2 upgrade checkpoint; Isolated restore fixture; First restore attempt; Restore recovery-material correction; Restored bootstrap identity correction; Service fault increment; Controlled bootstrap replacement; Passed service fault checkpoint; Certificate fault increment; Passed initial restore checkpoint; Nonempty internal storage correction; Capacity fault increment; Passed certificate fault checkpoint; Passed nonempty storage restore checkpoint; Provider fault increment; Passed capacity fault checkpoint; Passed provider fault checkpoint; Lifecycle and external retention increment; Guided update increment; Passed lifecycle checkpoint; Hybrid report inventory; Passed guided-update checkpoint
docs/portfolio/phase-3-invitations.md,Implementation or phase record,Phase 3 invitation implementation,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Demonstration and boundaries; Durable lifecycle; Authorization and transactions; Validation record
docs/portfolio/phase-3-jira-tasks.json,Historical task snapshot,phase-3-jira-tasks,Historical queue; do not execute,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, status, plannedAt, implementationBase, planningBranch, jira, epic, tasks, approvedAt, approvalEvidence, publishedAt, credentialProfileDecision, scopeRevision"
docs/portfolio/phase-3-jira-tasks.md,Historical task snapshot,Phase 3 Jira tasks,Historical queue; do not execute,Structure and source/status scan,"Approved breakdown; Epic; Task details; P3-T01 — Prove unattended Google access with a controlled customer; P3-T02 — Extend authorization contracts while preserving existing sign-in; P3-T03 — Connect and confirm one Google customer account; P3-T04 — Save customer settings and resume interrupted onboarding; P3-T05 — Explain capability authorization and Google connection health; P3-T06 — Replace Google credentials and rotate encryption keys; P3-T07 — Invite and confirm a platform user without mandatory email; P3-T08 — Manage explicit platform and district permission grants; P3-T09 — Define school scopes and assign scoped platform access; P3-T10 — Revoke platform access across active browsers and replicas; P3-T11 — Qualify complete Phase 3 browser and accessibility workflows; P3-T12 — Qualify Phase 3 authorization, audit, and redaction boundaries; P3-T13 — Restore customer configuration and delegated access in isolation; P3-T14 — Qualify the Phase 3 all-Docker installation and upgrade; P3-T15 — Qualify Phase 3 with district services and distributed workers; P3-T16 — Qualify Phase 3 on Kubernetes with shared authorization state; P3-T17 — Publish the qualified Phase 3 release and operator procedures; P3-T18 — Accept Phase 3 and reconcile Git, Jira, and portfolio evidence"
docs/portfolio/phase-3-kubernetes.md,Implementation or phase record,Phase 3 Kubernetes qualification,Historical behavior/evidence; not feature approval,Structure indexed; relevant requirements and conflict passages inspected,Installation boundary; Application and credential checks; Upgrade and recovery; Evidence and remaining work; Initial implementation increment; Renderer correction required for qualification; Replica permission increment; Distributed worker renewal increment; Network-policy evidence correction; First hosted attempt; Runtime image preparation attempt; Internal network-policy increment; Credential-key material correction; Initial hosted qualification passed; Next upgrade boundary
